Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2025-05-14	2025-05-14	2023-07	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	5	100	Song	KH	0	0.00099328	0.00000000
2025-05-14	2025-05-14	2023-07	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	TH	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-07	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	3	100	Song	PH	0	0.00028516	0.00000000
2025-05-14	2025-05-14	2023-06	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	KH	0	0.00028516	0.00000000
2025-05-14	2025-05-14	2023-06	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-06	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	IN	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-06	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	10	100	Song	PH	0	0.00095053	0.00000000
2025-05-14	2025-05-14	2023-05	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CA	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-05	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	6	100	Song	KH	0	0.00057032	0.00000000
2025-05-14	2025-05-14	2023-05	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	TH	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-05	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	4	100	Song	VN	0	0.00038021	0.00000000
2025-05-14	2025-05-14	2023-05	BoomplayCMS	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	1	100	Song	KH	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-05	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-05	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	TN	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-04	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	IN	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-04	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	KH	0	0.00028516	0.00000000
2025-05-14	2025-05-14	2023-04	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-04	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	3	100	Song	ID	0	0.00028516	0.00000000
2025-05-14	2025-05-14	2023-04	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	IN	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-04	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	7	100	Song	PH	0	0.00066537	0.00000000
2025-05-14	2025-05-14	2023-04	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	TN	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-02	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-02	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	20	100	Song	PH	0	0.00190106	0.00000000
2025-05-14	2025-05-14	2023-01	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-01	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	GB	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2023-01	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	25	100	Song	PH	0	0.00237632	0.00000000
2025-05-14	2025-05-14	2022-12	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	KH	0	0.00028516	0.00000000
2025-05-14	2025-05-14	2022-12	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	ID	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2022-12	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	16	100	Song	PH	0	0.00152085	0.00000000
2025-05-14	2025-05-14	2022-11	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	6	100	Song	KH	0	0.00057032	0.00000000
2025-05-14	2025-05-14	2022-11	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	VN	0	0.00019011	0.00000000
2025-05-14	2025-05-14	2022-11	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	6	100	Song	PH	0	0.00057032	0.00000000
2025-05-14	2025-05-14	2022-11	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	2	100	Song	SA	0	0.00019011	0.00000000
2025-05-14	2025-05-14	2022-06	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	KH	0	0.00019011	0.00000000
2025-05-14	2025-05-14	2022-06	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	TH	0	0.00009505	0.00000000
2025-05-14	2025-05-14	2022-06	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	10	100	Song	PH	0	0.00095053	0.00000000
2025-05-13	2025-05-13	2024-06	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CA	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-06	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-06	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-05	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-04	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	KH	0	0.00028516	0.00000000
2025-05-13	2025-05-13	2024-04	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KR	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-04	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	VN	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-03	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	KH	0	0.00028516	0.00000000
2025-05-13	2025-05-13	2024-02	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	6	100	Song	KH	0	0.00057032	0.00000000
2025-05-13	2025-05-13	2024-02	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	SG	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-02	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	VN	0	0.00019011	0.00000000
2025-05-13	2025-05-13	2024-02	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	KH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-01	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	5	100	Song	KH	0	0.00047526	0.00000000
2025-05-13	2025-05-13	2024-01	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2024-01	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-12	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	4	100	Song	KH	0	0.00038021	0.00000000
2025-05-13	2025-05-13	2023-12	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-11	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	KH	0	0.00019011	0.00000000
2025-05-13	2025-05-13	2023-10	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	IR	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-10	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	KH	0	0.00019011	0.00000000
2025-05-13	2025-05-13	2023-10	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-10	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-10	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-10	BoomplayCMS	Nuve	DeBachin	QZFYW2139613	195920988948	1	100	Song	MX	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-09	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-09	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	DE	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-09	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	4	100	Song	PH	0	0.00038021	0.00000000
2025-05-13	2025-05-13	2023-08	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	7	100	Song	KH	0	0.00066537	0.00000000
2025-05-13	2025-05-13	2023-08	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	TH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-08	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	VN	0	0.00019011	0.00000000
2025-05-13	2025-05-13	2023-08	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	ES	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-08	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	5	100	Song	PH	0	0.00047526	0.00000000
2025-05-13	2025-05-13	2023-03	BoomplayCMS	Nuve	Swy	QZFYW2139619	195920986432	1	100	Song	PH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-03	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-03	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	MY	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2023-03	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2022-10	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	5	100	Song	KH	0	0.00047526	0.00000000
2025-05-13	2025-05-13	2022-10	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2022-10	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	6	100	Song	PH	0	0.00057032	0.00000000
2025-05-13	2025-05-13	2022-09	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	8	100	Song	KH	0	0.00076042	0.00000000
2025-05-13	2025-05-13	2022-09	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	7	100	Song	PH	0	0.00066537	0.00000000
2025-05-13	2025-05-13	2022-08	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	6	100	Song	KH	0	0.00057032	0.00000000
2025-05-13	2025-05-13	2022-08	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2022-08	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	17	100	Song	PH	0	0.00161590	0.00000000
2025-05-13	2025-05-13	2022-07	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	5	100	Song	KH	0	0.00047526	0.00000000
2025-05-13	2025-05-13	2022-07	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	VN	0	0.00019011	0.00000000
2025-05-13	2025-05-13	2022-07	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	ID	0	0.00009505	0.00000000
2025-05-13	2025-05-13	2022-07	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	8	100	Song	PH	0	0.00076042	0.00000000
2025-05-13	2025-05-13	2022-05	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	KH	0	0.00028516	0.00000000
2025-05-13	2025-05-13	2022-05	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	9	100	Song	PH	0	0.00085548	0.00000000
2025-05-13	2025-05-13	2022-04	BoomplayCMS	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	KH	0	0.00019011	0.00000000
2025-05-13	2025-05-13	2022-04	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	4	100	Song	PH	0	0.00038021	0.00000000
2025-05-13	2025-05-13	2022-03	BoomplayCMS	Nuve	Sama Sama	QZFYW2139616	195920986432	2	100	Song	PH	0	0.00019011	0.00000000
2025-05-08	2025-05-08	2025-01	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00046047	0.00000000
2025-04-24	2025-04-24	2025-03	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	CA	0	0.00752496	0.00000000
2025-04-24	2025-04-24	2025-03	Apple Music	The Face	Anesthesia	QZPLR2080226	195920977126	2	100	Song	US	0	0.00905017	0.00000000
2025-04-24	2025-04-24	2025-03	Apple Music	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	3	100	Song	US	0	0.01751933	0.00000000
2025-04-24	2025-04-24	2025-03	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	5	100	Song	US	0	0.03973674	0.00000000
2025-04-24	2025-04-24	2025-03	Apple Music	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	2	100	Song	US	0	0.00876116	0.00000000
2025-04-23	2025-04-23	2025-03	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	2	100	Song	IT	0	0.01128999	0.00000000
2025-04-23	2025-04-23	2025-03	Apple Music	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	JP	0	0.00274258	0.00000000
2025-04-23	2025-04-23	2025-03	Apple Music	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	JP	0	0.00274258	0.00000000
2025-04-19	2025-04-19	2025-01	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	OU	0	0.00001157	0.00000000
2025-04-18	2025-04-18	2025-01	Facebook	Nuve	DeBachin	QZFYW2139613	195920988948	1	100	Song	US	0	0.00031211	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	ES	0	0.01312861	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.01398285	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Unlimited (Streaming)	Nuve	The New Cult	QZFYW2139615	195920988948	1	100	Song	DE	0	0.00698479	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Unlimited (Streaming)	Nuve	Diminished	QZFYW2139614	195920988948	1	100	Song	DE	0	0.00698479	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Unlimited (Streaming)	Nuve	DeBachin	QZFYW2139613	195920988948	1	100	Song	DE	0	0.00698479	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Unlimited (Streaming)	Nuve	Achinthya	QZFYW2139612	195920988948	1	100	Song	DE	0	0.00698479	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Unlimited (Streaming)	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	DE	0	0.00698479	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Prime (Streaming)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	DE	0	0.00401557	0.00000000
2025-04-17	2025-04-17	2025-02	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.00185937	0.00000000
2025-04-11	2025-04-11	2025-01	Deezer	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	AU	0	0.00504990	0.00000000
2025-04-05	2025-04-05	2024-09	Tencent Direct Deal	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CN	0	0.00005217	0.00000000
2025-04-05	2025-04-05	2024-08	Tencent Direct Deal	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CN	0	0.00007804	0.00000000
2025-04-05	2025-04-05	2024-08	Tencent Direct Deal	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	CN	0	0.00139894	0.00000000
2025-04-05	2025-04-05	2024-07	Tencent Direct Deal	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CN	0	0.00067899	0.00000000
2025-04-05	2025-04-05	2024-07	Tencent Direct Deal	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	CN	0	0.00270501	0.00000000
2025-03-26	2025-03-26	2025-02	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	DE	0	0.00500696	0.00000000
2025-03-26	2025-03-26	2025-02	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	3	100	Song	IT	0	0.02416502	0.00000000
2025-03-26	2025-03-26	2025-02	Apple Music	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	UA	0	0.00413298	0.00000000
2025-03-26	2025-03-26	2025-02	Apple Music	The Face	Anesthesia	QZPLR2080226	195920977126	2	100	Song	US	0	0.01257293	0.00000000
2025-03-26	2025-03-26	2025-02	Apple Music	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	US	0	0.00820495	0.00000000
2025-03-26	2025-03-26	2025-02	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.00859795	0.00000000
2025-03-26	2025-03-26	2025-02	Apple Music	The Face	Anomie	QZFYW2139631	195920981253	2	100	Song	DE	0	0.01001392	0.00000000
2025-03-26	2025-03-26	2025-02	Apple Music	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	2	100	Song	US	0	0.00859795	0.00000000
2025-03-25	2025-03-25	2025-02	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	CA	0	0.00679561	0.00000000
2025-03-25	2025-03-25	2025-02	Apple Music	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	JP	0	0.00516642	0.00000000
2025-03-25	2025-03-25	2025-02	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00516642	0.00000000
2025-03-21	2025-03-21	2024-11	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00043470	0.00000000
2025-03-21	2025-03-21	2024-10	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	2	100	Song	US	0	0.00088972	0.00000000
2025-03-21	2025-03-21	2024-09	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	4	100	Song	US	0	0.00180776	0.00000000
2025-03-21	2025-03-21	2024-08	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00047082	0.00000000
2025-03-21	2025-03-21	2024-07	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	2	100	Song	US	0	0.00097284	0.00000000
2025-03-20	2025-03-20	2025-01	Amazon Unlimited (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	MX	0	0.00287687	0.00000000
2025-03-20	2025-03-20	2025-01	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	US	0	0.02566628	0.00000000
2025-03-19	2025-03-19	2025-01	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00406337	0.00000000
2025-03-05	2025-03-05	2025-01	Apple Music	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00874216	0.00000000
2025-03-05	2025-03-05	2025-01	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	RU	0	0.00215702	0.00000000
2025-03-05	2025-03-05	2025-01	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	3	100	Song	US	0	0.02622648	0.00000000
2025-03-05	2025-03-05	2025-01	Apple Music	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00465409	0.00000000
2025-03-05	2025-03-05	2025-01	Apple Music	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	US	0	0.00465409	0.00000000
2025-03-04	2025-03-04	2025-01	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	3	100	Song	IT	0	0.03006485	0.00000000
2025-03-04	2025-03-04	2025-01	Apple Music	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	DE	0	0.01062342	0.00000000
2025-03-04	2025-03-04	2025-01	Apple Music	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	FR	0	0.00397020	0.00000000
2025-03-03	2025-03-03	2025-01	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	CA	0	0.00364290	0.00000000
2025-03-03	2025-03-03	2025-01	Apple Music	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CA	0	0.00503087	0.00000000
2025-02-28	2025-02-28	2025-01	Apple Music	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	JP	0	0.00466995	0.00000000
2025-02-28	2025-02-28	2025-01	Apple Music	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	JP	0	0.00466995	0.00000000
2025-02-28	2025-02-28	2025-01	Apple Music	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	JP	0	0.00466995	0.00000000
2025-02-28	2025-02-28	2025-01	Apple Music	The Face	Connect the Blots	QZFYW2139638	195920981253	2	100	Song	JP	0	0.00933991	0.00000000
2025-02-28	2025-02-28	2025-01	Apple Music	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	JP	0	0.00466995	0.00000000
2025-02-28	2025-02-28	2025-01	Apple Music	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	2	100	Song	JP	0	0.00933991	0.00000000
2025-02-26	2025-02-26	2025-01	YouTube (Red)	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	PE	0	0.00290030	0.00000000
2025-02-26	2025-02-26	2025-01	YouTube (Red)	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	UA	0	0.00077412	0.00000000
2025-02-23	2025-02-23	2024-12	TikTok	Nuve	The New Cult	QZFYW2139615	195920988948	1	100	Song	EG	0	0.00085248	0.00000000
2025-02-22	2025-02-22	2024-12	Facebook	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	OU	0	0.00028612	0.00000000
2025-02-22	2025-02-22	2024-12	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	US	0	0.00004055	0.00000000
2025-02-22	2025-02-22	2024-12	Facebook	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	2	100	Song	OU	0	0.00002703	0.00000000
2025-02-20	2025-02-20	2024-12	Amazon Unlimited (Streaming)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	DE	0	0.00451458	0.00000000
2025-02-20	2025-02-20	2024-12	Amazon Unlimited (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	MX	0	0.00272145	0.00000000
2025-02-20	2025-02-20	2024-12	Amazon Unlimited (Streaming)	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	GB	0	0.01278820	0.00000000
2025-02-20	2025-02-20	2024-12	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	US	0	0.03449372	0.00000000
2025-02-20	2025-02-20	2024-12	Amazon Prime (Streaming)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	DE	0	0.00369183	0.00000000
2025-02-20	2025-02-20	2024-12	Amazon Prime (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00406946	0.00000000
2025-02-20	2025-02-20	2024-12	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00406946	0.00000000
2025-02-20	2025-02-20	2024-12	Amazon Prime (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	IN	0	0.00076302	0.00000000
2025-02-08	2025-02-08	2024-11	Facebook	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00029548	0.00000000
2025-02-08	2025-02-08	2024-11	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	OU	0	0.00002788	0.00000000
2025-02-08	2025-02-08	2024-11	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	129	100	Song	US	0	0.00179844	0.00000000
2025-02-08	2025-02-08	2024-10	Facebook	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00019807	0.00000000
2025-02-07	2025-02-07	2024-10	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	OU	0	0.00000923	0.00000000
2025-02-07	2025-02-07	2024-10	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00000923	0.00000000
2025-01-31	2025-01-31	2023-02	Luna	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CN	0	0.00000469	0.00000000
2025-01-28	2025-01-28	2024-12	YouTube (Red)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.01538633	0.00000000
2025-01-28	2025-01-28	2024-12	YouTube (Red)	The Face	Anomie	QZFYW2139631	195920981253	5	100	Song	PE	0	0.01554737	0.00000000
2025-01-28	2025-01-28	2024-12	YouTube (Red)	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	SE	0	0.00815929	0.00000000
2025-01-28	2025-01-28	2024-12	YouTube (Ads)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	AR	0	0.00066197	0.00000000
2025-01-25	2025-01-25	2024-12	Apple Music	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	FR	0	0.00809967	0.00000000
